"User.ID","Location","Age","Publisher","genres","Country"
28204,"Canada",61,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","Canada"
49109,"United States Of America",38,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
50110,"United States Of America",60,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
55492,"United States Of America",43,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
71226,"United States Of America",52,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
71662,"United States Of America",22,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
93769,"United States Of America",74,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
95359,"United States Of America",33,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
101209,"United States Of America",44,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
102647,"United States Of America",14,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
126814,"United States Of America",32,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
127359,"United States Of America",33,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
129074,"United States Of America",51,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
131046,"United States Of America",26,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
144531,"United States Of America",37,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
148744,"United States Of America",67,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
154061,"Italy",44,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","Italy"
156243,"Italy",40,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","Italy"
162219,"Canada",42,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","Canada"
170509,"United States Of America",32,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
171118,"Canada",47,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","Canada"
184202,"United States Of America",32,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
203240,"United States Of America",32,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
226879,"United States Of America",31,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
228998,"United States Of America",41,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
236283,"United States Of America",41,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
239747,"United States Of America",30,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
242299,"United States Of America",25,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
247429,"United States Of America",39,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
254899,"United States Of America",54,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
261829,"United States Of America",32,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
267635,"United States Of America",69,"Jove Books","Mystery, Fiction, Cats, Cozy Mystery, Animals, Crime, Mystery Thriller","United States"
37454,"United States Of America",24,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
49745,"United States Of America",38,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
55492,"United States Of America",43,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
55927,"United States Of America",17,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
68819,"United States Of America",13,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
71310,"United States Of America",17,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
121599,"United States Of America",18,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
142175,"United States Of America",65,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
162930,"United States Of America",24,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
173053,"United States Of America",12,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
175636,"United States Of America",46,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
219482,"United States Of America",28,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
238781,"United States Of America",51,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
243088,"United States Of America",15,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
275017,"United States Of America",38,"Aladdin","Historical Fiction, Young Adult, Fiction, Historical, Middle Grade, Childrens, School","United States"
11657,"United States Of America",25,"Simon Pulse","Young Adult, Fantasy, Vampires, Paranormal, Romance, Witches, Supernatural","United States"
172865,"United States Of America",18,"Simon Pulse","Young Adult, Fantasy, Vampires, Paranormal, Romance, Witches, Supernatural","United States"
261941,"Canada",22,"Simon Pulse","Young Adult, Fantasy, Vampires, Paranormal, Romance, Witches, Supernatural","Canada"
65032,"United States Of America",17,"Delta","Fiction, Science Fiction, Classics, Humor, Literature, Novels, American","United States"
165198,"Canada",23,"Delta","Fiction, Science Fiction, Classics, Humor, Literature, Novels, American","Canada"
16795,"United States Of America",47,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
39502,"United States Of America",56,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
50858,"United States Of America",19,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
76352,"United States Of America",58,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
78783,"United States Of America",49,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
83383,"United States Of America",67,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
90066,"United States Of America",46,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
91647,"United States Of America",49,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
99630,"United States Of America",24,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
128835,"United States Of America",60,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
133689,"Canada",29,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","Canada"
136348,"United States Of America",51,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
151790,"United States Of America",26,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
152471,"United States Of America",51,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
168144,"United States Of America",46,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
205473,"Canada",32,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","Canada"
218936,"United States Of America",43,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
226702,"United States Of America",55,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
228764,"United States Of America",39,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
234925,"United States Of America",51,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
251003,"United States Of America",37,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
255661,"United States Of America",34,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
259260,"United States Of America",56,"Bantam Books","Mystery, Cozy Mystery, Fiction, Mystery Thriller, Audiobook, Food, Culinary","United States"
37905,"Australia",37,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","Australia"
46720,"United States Of America",30,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","United States"
112472,"New Zealand",19,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","New Zealand"
126145,"Canada",21,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","Canada"
135074,"Germany",47,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","Germany"
143314,"New Zealand",25,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","New Zealand"
146421,"Australia",44,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","Australia"
158226,"Norway",26,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","Norway"
218005,"Australia",33,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","Australia"
235891,"Australia",21,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","Australia"
252846,"Canada",16,"Gollancz","Fantasy, Fiction, Humor, Mystery, Comedy, Science Fiction, Science Fiction Fantasy","Canada"
18022,"United States Of America",33,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
18155,"Australia",26,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","Australia"
50141,"United States Of America",58,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
72390,"Australia",22,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","Australia"
76173,"Canada",71,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","Canada"
95359,"United States Of America",33,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
124310,"United States Of America",53,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
128732,"United States Of America",31,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
153662,"United States Of America",44,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
165987,"United States Of America",48,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
173225,"United States Of America",34,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
178203,"United States Of America",58,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
191671,"United States Of America",30,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
198711,"United States Of America",62,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
221543,"United States Of America",46,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
252071,"United States Of America",32,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
253005,"United States Of America",43,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
258422,"United States Of America",64,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
258534,"United States Of America",32,"Pocket","Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery","United States"
24921,"United States Of America",29,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
29070,"New Zealand",37,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","New Zealand"
43910,"United States Of America",43,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
56856,"United States Of America",23,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
88891,"Canada",20,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","Canada"
113904,"United States Of America",31,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
121170,"United States Of America",30,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
133310,"United States Of America",56,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
147396,"United States Of America",34,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
159033,"United States Of America",46,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
235282,"United States Of America",43,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
251422,"United States Of America",23,"Hyperion","Humor, Nonfiction, Comedy, Essays, Audiobook, American, Politics","United States"
12963,"United States Of America",34,"Simon &amp; Schuster","History, Nonfiction, Presidents, Biography, American History, Politics, Biography Memoir","United States"
60244,"United States Of America",47,"Simon &amp; Schuster","History, Nonfiction, Presidents, Biography, American History, Politics, Biography Memoir","United States"
95359,"United States Of America",33,"Simon &amp; Schuster","History, Nonfiction, Presidents, Biography, American History, Politics, Biography Memoir","United States"
124310,"United States Of America",53,"Simon &amp; Schuster","History, Nonfiction, Presidents, Biography, American History, Politics, Biography Memoir","United States"
153662,"United States Of America",44,"Simon &amp; Schuster","History, Nonfiction, Presidents, Biography, American History, Politics, Biography Memoir","United States"
160393,"United States Of America",46,"Simon &amp; Schuster","History, Nonfiction, Presidents, Biography, American History, Politics, Biography Memoir","United States"
230030,"United States Of America",36,"Simon &amp; Schuster","History, Nonfiction, Presidents, Biography, American History, Politics, Biography Memoir","United States"
12982,"Spain",41,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","Spain"
13093,"Spain",29,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","Spain"
13582,"Portugal",29,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","Portugal"
30744,"United States Of America",31,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
35050,"United States Of America",33,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
52011,"Canada",37,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","Canada"
55492,"United States Of America",43,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
76942,"United States Of America",25,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
77383,"Canada",25,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","Canada"
86392,"Canada",25,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","Canada"
129074,"United States Of America",51,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
166123,"United States Of America",32,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
204504,"United States Of America",41,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
207782,"United States Of America",28,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
209870,"United States Of America",41,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
210792,"United States Of America",36,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
210959,"United States Of America",30,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
226879,"United States Of America",31,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
233911,"United States Of America",41,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
234288,"Australia",35,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","Australia"
240144,"United States Of America",34,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
254241,"United States Of America",35,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
257204,"United States Of America",32,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
258152,"Canada",29,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","Canada"
263460,"United States Of America",31,"Del Rey","Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Magic","United States"
12982,"Spain",41,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","Spain"
13552,"United States Of America",32,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
16795,"United States Of America",47,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
74286,"United States Of America",23,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
76352,"United States Of America",58,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
78553,"United States Of America",40,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
95923,"United States Of America",17,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
96869,"Spain",28,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","Spain"
101209,"United States Of America",44,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
129358,"United States Of America",36,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
130474,"United States Of America",33,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
167800,"United States Of America",57,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
168245,"Canada",37,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","Canada"
172676,"United States Of America",29,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
190925,"United States Of America",51,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
208147,"United States Of America",41,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
212467,"United States Of America",62,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
226545,"United States Of America",38,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
230522,"United States Of America",52,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
234797,"Spain",56,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","Spain"
242006,"Dominican Republic",30,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","Dominican Republic"
242106,"United States Of America",28,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
246671,"Australia",27,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","Australia"
247447,"United States Of America",19,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
258185,"United States Of America",37,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
274061,"United States Of America",26,"Avon","Historical Romance, Romance, Historical, Historical Fiction, Regency, Fiction, Regency Romance","United States"
13141,"United Kingdom",26,"New Directions Publishing Corporation","Fiction, Historical Fiction, Classics, British Literature, Literary Fiction, Audiobook, Novels","United Kingdom"
156150,"United States Of America",36,"New Directions Publishing Corporation","Fiction, Historical Fiction, Classics, British Literature, Literary Fiction, Audiobook, Novels","United States"
199178,"United Kingdom",57,"New Directions Publishing Corporation","Fiction, Historical Fiction, Classics, British Literature, Literary Fiction, Audiobook, Novels","United Kingdom"
13215,"Germany",26,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.","Thriller, Fiction, Mystery, Adventure, Suspense, Mystery Thriller, Horror","Germany"
126087,"Germany",19,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.","Thriller, Fiction, Mystery, Adventure, Suspense, Mystery Thriller, Horror","Germany"
28056,"United States Of America",36,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
35124,"United States Of America",33,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
36836,"United States Of America",56,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
40137,"United States Of America",32,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
82893,"United States Of America",40,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
83178,"United States Of America",52,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
126604,"United States Of America",27,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
164926,"United States Of America",25,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
170518,"United States Of America",61,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
189334,"Canada",49,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","Canada"
200794,"United States Of America",23,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
245371,"Canada",26,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","Canada"
255305,"United States Of America",56,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
260865,"United States Of America",48,"Penguin Books","Business, Nonfiction, Psychology, Self Help, Leadership, Communication, Management","United States"
16504,"Malaysia",28,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","Malaysia"
16504,"Malaysia",28,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","Malaysia"
23872,"United States Of America",22,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","United States"
23872,"United States Of America",22,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","United States"
45530,"Canada",23,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","Canada"
45530,"Canada",23,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","Canada"
173291,"United States Of America",29,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","United States"
173291,"United States Of America",29,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","United States"
234765,"Malaysia",28,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","Malaysia"
234765,"Malaysia",28,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","Malaysia"
268300,"Canada",25,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","Canada"
268300,"Canada",25,"DC Comics","Graphic Novels, Comics, Fantasy, Fiction, Graphic Novels Comics, Comic Book, Urban Fantasy","Canada"
16634,"United States Of America",42,"Ballantine Books","History, Nonfiction, Biography, Historical, British Literature, Medieval, 15th Century","United States"
39616,"United States Of America",38,"Ballantine Books","History, Nonfiction, Biography, Historical, British Literature, Medieval, 15th Century","United States"
127233,"United States Of America",29,"Ballantine Books","History, Nonfiction, Biography, Historical, British Literature, Medieval, 15th Century","United States"
156150,"United States Of America",36,"Ballantine Books","History, Nonfiction, Biography, Historical, British Literature, Medieval, 15th Century","United States"
204864,"United States Of America",47,"Ballantine Books","History, Nonfiction, Biography, Historical, British Literature, Medieval, 15th Century","United States"
214651,"United States Of America",38,"Ballantine Books","History, Nonfiction, Biography, Historical, British Literature, Medieval, 15th Century","United States"
250514,"United States Of America",78,"Ballantine Books","History, Nonfiction, Biography, Historical, British Literature, Medieval, 15th Century","United States"
16634,"United States Of America",42,"Ballantine Books","Mystery, Fiction, Crime, Thriller, Mystery Thriller, Suspense, Audiobook","United States"
24458,"Germany",37,"Ballantine Books","Mystery, Fiction, Crime, Thriller, Mystery Thriller, Suspense, Audiobook","Germany"
141958,"Norway",41,"Ballantine Books","Mystery, Fiction, Crime, Thriller, Mystery Thriller, Suspense, Audiobook","Norway"
163804,"United States Of America",43,"Ballantine Books","Mystery, Fiction, Crime, Thriller, Mystery Thriller, Suspense, Audiobook","United States"
196052,"United States Of America",36,"Ballantine Books","Mystery, Fiction, Crime, Thriller, Mystery Thriller, Suspense, Audiobook","United States"
274004,"United Kingdom",41,"Ballantine Books","Mystery, Fiction, Crime, Thriller, Mystery Thriller, Suspense, Audiobook","United Kingdom"
